gene_name	gene_biotype	gene_id
KIF22	protein_coding	ENSG00000079616
MAPK8IP3	protein_coding	ENSG00000138834
CRISPLD2	protein_coding	ENSG00000103196
ZDHHC7	protein_coding	ENSG00000153786
KIAA0513	protein_coding	ENSG00000135709
CDR2	protein_coding	ENSG00000140743
ERI2	protein_coding	ENSG00000196678
DCUN1D3	protein_coding	ENSG00000188215
LYRM1	protein_coding	ENSG00000102897
SOX8	protein_coding	ENSG00000005513
ZG16B	protein_coding	ENSG00000162078
PRMT7	protein_coding	ENSG00000132600
ABCC11	protein_coding	ENSG00000121270
IRX5	protein_coding	ENSG00000176842
MTSS2	protein_coding	ENSG00000132613
ZSCAN32	protein_coding	ENSG00000140987
APOBR	protein_coding	ENSG00000184730
TBX6	protein_coding	ENSG00000149922
SNX20	protein_coding	ENSG00000167208
C1QTNF8	protein_coding	ENSG00000184471
CMIP	protein_coding	ENSG00000153815
ATP6V0D1	protein_coding	ENSG00000159720
HPR	protein_coding	ENSG00000261701
CCDC113	protein_coding	ENSG00000103021
SMG1	protein_coding	ENSG00000157106
ANKRD11	protein_coding	ENSG00000167522
HP	protein_coding	ENSG00000257017
SSTR5	protein_coding	ENSG00000162009
SALL1	protein_coding	ENSG00000103449
SEPTIN1	protein_coding	ENSG00000180096
IL34	protein_coding	ENSG00000157368
TPSG1	protein_coding	ENSG00000116176
NECAB2	protein_coding	ENSG00000103154
TLCD3B	protein_coding	ENSG00000149926
MBTPS1	protein_coding	ENSG00000140943
PSMD7	protein_coding	ENSG00000103035
CLEC18B	protein_coding	ENSG00000140839
NPIPB15	protein_coding	ENSG00000196436
ABCC12	protein_coding	ENSG00000140798
TMEM231	protein_coding	ENSG00000205084
ELOB	protein_coding	ENSG00000103363
HAS3	protein_coding	ENSG00000103044
CHTF8	protein_coding	ENSG00000168802
DERPC	protein_coding	ENSG00000286140
MSRB1	protein_coding	ENSG00000198736
RPL3L	protein_coding	ENSG00000140986
NDUFB10	protein_coding	ENSG00000140990
RPS2	protein_coding	ENSG00000140988
RNF151	protein_coding	ENSG00000179580
TBL3	protein_coding	ENSG00000183751
NOXO1	protein_coding	ENSG00000196408
SYNGR3	protein_coding	ENSG00000127561
NHERF2	protein_coding	ENSG00000065054
NTHL1	protein_coding	ENSG00000065057
ZNF598	protein_coding	ENSG00000167962
UQCC4	protein_coding	ENSG00000174109
PERCC1	protein_coding	ENSG00000284395
CCDC154	protein_coding	ENSG00000197599
ARHGAP17	protein_coding	ENSG00000140750
CYB5B	protein_coding	ENSG00000103018
SLC5A11	protein_coding	ENSG00000158865
ZNF747	protein_coding	ENSG00000169955
EEF2K	protein_coding	ENSG00000103319
POLR3K	protein_coding	ENSG00000161980
MPG	protein_coding	ENSG00000103152
TMEM219	protein_coding	ENSG00000149932
DPEP1	protein_coding	ENSG00000015413
ATF7IP2	protein_coding	ENSG00000166669
NLRC5	protein_coding	ENSG00000140853
HEATR3	protein_coding	ENSG00000155393
TMEM114	protein_coding	ENSG00000232258
NDRG4	protein_coding	ENSG00000103034
SNTB2	protein_coding	ENSG00000168807
NFATC2IP	protein_coding	ENSG00000176953
CDH13	protein_coding	ENSG00000140945
HSBP1	protein_coding	ENSG00000230989
KNOP1	protein_coding	ENSG00000103550
CCP110	protein_coding	ENSG00000103540
GPRC5B	protein_coding	ENSG00000167191
IQCK	protein_coding	ENSG00000174628
PARD6A	protein_coding	ENSG00000102981
ENKD1	protein_coding	ENSG00000124074
C16orf86	protein_coding	ENSG00000159761
GFOD2	protein_coding	ENSG00000141098
NPIPB6	protein_coding	ENSG00000198156
CIITA	protein_coding	ENSG00000179583
RIPOR1	protein_coding	ENSG00000039523
CTCF	protein_coding	ENSG00000102974
RANBP10	protein_coding	ENSG00000141084
TSNAXIP1	protein_coding	ENSG00000102904
CENPT	protein_coding	ENSG00000102901
THAP11	protein_coding	ENSG00000168286
EDC4	protein_coding	ENSG00000038358
NRN1L	protein_coding	ENSG00000188038
PSKH1	protein_coding	ENSG00000159792
CTRL	protein_coding	ENSG00000141086
PSMB10	protein_coding	ENSG00000205220
LCAT	protein_coding	ENSG00000213398
DPEP3	protein_coding	ENSG00000141096
DPEP2	protein_coding	ENSG00000167261
DUS2	protein_coding	ENSG00000167264
DPEP2NB	protein_coding	ENSG00000263201
NPIPA2	protein_coding	ENSG00000254852
NOMO1	protein_coding	ENSG00000103512
ZFPM1	protein_coding	ENSG00000179588
ZC3H18	protein_coding	ENSG00000158545
IL17C	protein_coding	ENSG00000124391
CYBA	protein_coding	ENSG00000051523
MVD	protein_coding	ENSG00000167508
SNAI3	protein_coding	ENSG00000185669
RNF166	protein_coding	ENSG00000158717
CTU2	protein_coding	ENSG00000174177
BFAR	protein_coding	ENSG00000103429
PLA2G10	protein_coding	ENSG00000069764
NPIPA3	protein_coding	ENSG00000224712
CARMIL2	protein_coding	ENSG00000159753
CORO1A	protein_coding	ENSG00000102879
ZNF276	protein_coding	ENSG00000158805
CDT1	protein_coding	ENSG00000167513
APRT	protein_coding	ENSG00000198931
GALNS	protein_coding	ENSG00000141012
CBFA2T3	protein_coding	ENSG00000129993
TRAPPC2L	protein_coding	ENSG00000167515
FANCA	protein_coding	ENSG00000187741
GTF3C1	protein_coding	ENSG00000077235
KATNIP	protein_coding	ENSG00000047578
GFER	protein_coding	ENSG00000127554
EMC8	protein_coding	ENSG00000131148
COX4I1	protein_coding	ENSG00000131143
IRF8	protein_coding	ENSG00000140968
LAT	protein_coding	ENSG00000213658
MEIOB	protein_coding	ENSG00000162039
MEFV	protein_coding	ENSG00000103313
NSMCE1	protein_coding	ENSG00000169189
IL4R	protein_coding	ENSG00000077238
IL21R	protein_coding	ENSG00000103522
NPIPB3	protein_coding	ENSG00000169246
MCRIP2	protein_coding	ENSG00000172366
WDR90	protein_coding	ENSG00000161996
RHBDL1	protein_coding	ENSG00000103269
STUB1	protein_coding	ENSG00000103266
JMJD8	protein_coding	ENSG00000161999
WDR24	protein_coding	ENSG00000127580
RHOT2	protein_coding	ENSG00000140983
NPIPB13	protein_coding	ENSG00000198064
PARN	protein_coding	ENSG00000140694
SDR42E1	protein_coding	ENSG00000184860
HSD17B2	protein_coding	ENSG00000086696
MPHOSPH6	protein_coding	ENSG00000135698
PLCG2	protein_coding	ENSG00000197943
KCTD13	protein_coding	ENSG00000174943
SLX4	protein_coding	ENSG00000188827
RSL1D1	protein_coding	ENSG00000171490
GSPT1	protein_coding	ENSG00000103342
TNFRSF17	protein_coding	ENSG00000048462
DNAH3	protein_coding	ENSG00000158486
MMP15	protein_coding	ENSG00000102996
USB1	protein_coding	ENSG00000103005
NPIPB11	protein_coding	ENSG00000254206
SULT1A1	protein_coding	ENSG00000196502
ACD	protein_coding	ENSG00000102977
NOD2	protein_coding	ENSG00000167207
PHKB	protein_coding	ENSG00000102893
PTX4	protein_coding	ENSG00000251692
TELO2	protein_coding	ENSG00000100726
CLCN7	protein_coding	ENSG00000103249
CHD9NB	protein_coding	ENSG00000277639
CES4A	protein_coding	ENSG00000172824
FAHD1	protein_coding	ENSG00000180185
NUDT16L1	protein_coding	ENSG00000168101
PRSS41	protein_coding	ENSG00000215148
TP53TG3B	protein_coding	ENSG00000261509
TP53TG3D	protein_coding	ENSG00000205456
TP53TG3E	protein_coding	ENSG00000275034
NPIPB5	protein_coding	ENSG00000243716
NPIPA7	protein_coding	ENSG00000214967
PRSS53	protein_coding	ENSG00000151006
PABPN1L	protein_coding	ENSG00000205022
TP53TG3	protein_coding	ENSG00000183632
CPHXL2	protein_coding	ENSG00000284484
DOK4	protein_coding	ENSG00000125170
NPIPB2	protein_coding	ENSG00000234719
NQO1	protein_coding	ENSG00000181019
NOB1	protein_coding	ENSG00000141101
NFAT5	protein_coding	ENSG00000102908
CA5A	protein_coding	ENSG00000174990
BANP	protein_coding	ENSG00000172530
BEAN1	protein_coding	ENSG00000166546
USP7	protein_coding	ENSG00000187555
BOLA2	protein_coding	ENSG00000183336
BOLA2-SMG1P6	protein_coding	ENSG00000261740
NUTF2	protein_coding	ENSG00000102898
COG4	protein_coding	ENSG00000103051
CLEC16A	protein_coding	ENSG00000038532
FBXO31	protein_coding	ENSG00000103264
MAP1LC3B	protein_coding	ENSG00000140941
LCMT1	protein_coding	ENSG00000205629
AQP8	protein_coding	ENSG00000103375
ZKSCAN2	protein_coding	ENSG00000155592
SLX1B	protein_coding	ENSG00000181625
HNRNPA1L3	protein_coding	ENSG00000224578
PKD1	protein_coding	ENSG00000008710
RAB26	protein_coding	ENSG00000167964
TRAF7	protein_coding	ENSG00000131653
CASKIN1	protein_coding	ENSG00000167971
MLST8	protein_coding	ENSG00000167965
BRICD5	protein_coding	ENSG00000182685
PGP	protein_coding	ENSG00000184207
E4F1	protein_coding	ENSG00000167967
DNASE1L2	protein_coding	ENSG00000167968
ECI1	protein_coding	ENSG00000167969
RNPS1	protein_coding	ENSG00000205937
PLLP	protein_coding	ENSG00000102934
RAB11FIP3	protein_coding	ENSG00000090565
CAPN15	protein_coding	ENSG00000103326
PRR35	protein_coding	ENSG00000161992
RBFOX1	protein_coding	ENSG00000078328
SLC12A4	protein_coding	ENSG00000124067
MAZ	protein_coding	ENSG00000103495
ZNF263	protein_coding	ENSG00000006194
METTL9	protein_coding	ENSG00000197006
MOSMO	protein_coding	ENSG00000185716
VWA3A	protein_coding	ENSG00000175267
SDR42E2	protein_coding	ENSG00000183921
CLEC18A	protein_coding	ENSG00000157322
TP53TG3F	protein_coding	ENSG00000278848
IGHV3OR16-17	protein_coding	ENSG00000259680
WWP2	protein_coding	ENSG00000198373
TP53TG3C	protein_coding	ENSG00000205457
NPIPA8	protein_coding	ENSG00000214940
NPIPA9	protein_coding	ENSG00000233024
NOMO2	protein_coding	ENSG00000185164
NPIPA1	protein_coding	ENSG00000183426
PDXDC1	protein_coding	ENSG00000179889
NTAN1	protein_coding	ENSG00000157045
RRN3	protein_coding	ENSG00000085721
SRCAP	protein_coding	ENSG00000080603
FLYWCH2	protein_coding	ENSG00000162076
GNAO1	protein_coding	ENSG00000087258
NPW	protein_coding	ENSG00000183971
NPIPB9	protein_coding	ENSG00000196993
NPIPB12	protein_coding	ENSG00000169203
NOL3	protein_coding	ENSG00000140939
VPS35L	protein_coding	ENSG00000103544
SPSB3	protein_coding	ENSG00000162032
KIFC3	protein_coding	ENSG00000140859
SH2B1	protein_coding	ENSG00000178188
FTO	protein_coding	ENSG00000140718
IRX3	protein_coding	ENSG00000177508
CPPED1	protein_coding	ENSG00000103381
SHISA9	protein_coding	ENSG00000237515
NPIPB7	protein_coding	ENSG00000233232
WWOX	protein_coding	ENSG00000186153
SHCBP1	protein_coding	ENSG00000171241
VPS35	protein_coding	ENSG00000069329
ORC6	protein_coding	ENSG00000091651
MYLK3	protein_coding	ENSG00000140795
C16orf87	protein_coding	ENSG00000155330
GPT2	protein_coding	ENSG00000166123
DNAJA2	protein_coding	ENSG00000069345
KRBOX5	protein_coding	ENSG00000197302
KREMEN2	protein_coding	ENSG00000131650
SETD1A	protein_coding	ENSG00000099381
BRD7	protein_coding	ENSG00000166164
SNRNP25	protein_coding	ENSG00000161981
CMC2	protein_coding	ENSG00000103121
PKD1L2	protein_coding	ENSG00000166473
PALB2	protein_coding	ENSG00000083093
WFIKKN1	protein_coding	ENSG00000127578
METTL26	protein_coding	ENSG00000130731
FBXL16	protein_coding	ENSG00000127585
MSLNL	protein_coding	ENSG00000162006
RPUSD1	protein_coding	ENSG00000007376
CHTF18	protein_coding	ENSG00000127586
GNG13	protein_coding	ENSG00000127588
SRRM2	protein_coding	ENSG00000167978
ZNF213	protein_coding	ENSG00000085644
OR1F1	protein_coding	ENSG00000168124
NPIPB4	protein_coding	ENSG00000185864
TRIM72	protein_coding	ENSG00000177238
RUSF1	protein_coding	ENSG00000140688
CBLN1	protein_coding	ENSG00000102924
PSME3IP1	protein_coding	ENSG00000172775
CDH5	protein_coding	ENSG00000179776
TERB1	protein_coding	ENSG00000249961
NAE1	protein_coding	ENSG00000159593
CA7	protein_coding	ENSG00000168748
PDP2	protein_coding	ENSG00000172840
RRAD	protein_coding	ENSG00000166592
CIBAR2	protein_coding	ENSG00000153789
TSC2	protein_coding	ENSG00000103197
LITAFD	protein_coding	ENSG00000283516
BAIAP3	protein_coding	ENSG00000007516
SGSM2	protein_coding	ENSG00000141258
ANKFY1	protein_coding	ENSG00000185722
ZZEF1	protein_coding	ENSG00000074755
CRK	protein_coding	ENSG00000167193
TEKT1	protein_coding	ENSG00000167858
PIMREG	protein_coding	ENSG00000129195
CAMKK1	protein_coding	ENSG00000004660
P2RX1	protein_coding	ENSG00000108405
C17orf97	protein_coding	ENSG00000187624
PITPNM3	protein_coding	ENSG00000091622
C17orf100	protein_coding	ENSG00000256806
ZNF287	protein_coding	ENSG00000141040
ATP2A3	protein_coding	ENSG00000074370
SLC13A5	protein_coding	ENSG00000141485
TXNDC17	protein_coding	ENSG00000129235
KIAA0753	protein_coding	ENSG00000198920
LRRC75A	protein_coding	ENSG00000181350
NCBP3	protein_coding	ENSG00000074356
GRAPL	protein_coding	ENSG00000189152
SLC47A1	protein_coding	ENSG00000142494
WSB1	protein_coding	ENSG00000109046
PEMT	protein_coding	ENSG00000133027
MED31	protein_coding	ENSG00000108590
ALKBH5	protein_coding	ENSG00000091542
AIPL1	protein_coding	ENSG00000129221
FBXO39	protein_coding	ENSG00000177294
CPD	protein_coding	ENSG00000108582
BLMH	protein_coding	ENSG00000108578
ZNF830	protein_coding	ENSG00000198783
NSRP1	protein_coding	ENSG00000126653
NXN	protein_coding	ENSG00000167693
AP2B1	protein_coding	ENSG00000006125
CCT6B	protein_coding	ENSG00000132141
DUSP14	protein_coding	ENSG00000276023
LIG3	protein_coding	ENSG00000005156
GRB7	protein_coding	ENSG00000141738
ACACA	protein_coding	ENSG00000278540
NEUROD2	protein_coding	ENSG00000171532
CDC6	protein_coding	ENSG00000094804
PSMD3	protein_coding	ENSG00000108344
IKZF3	protein_coding	ENSG00000161405
PGAP3	protein_coding	ENSG00000161395
WIPF2	protein_coding	ENSG00000171475
AKAP10	protein_coding	ENSG00000108599
TADA2A	protein_coding	ENSG00000276234
PPP1R1B	protein_coding	ENSG00000131771
C17orf78	protein_coding	ENSG00000278505
GJD3	protein_coding	ENSG00000183153
FBXL20	protein_coding	ENSG00000108306
MIEN1	protein_coding	ENSG00000141741
SLC6A4	protein_coding	ENSG00000108576
MSL1	protein_coding	ENSG00000188895
RARA	protein_coding	ENSG00000131759
CCR7	protein_coding	ENSG00000126353
PNMT	protein_coding	ENSG00000141744
GSDMA	protein_coding	ENSG00000167914
ORMDL3	protein_coding	ENSG00000172057
TNS4	protein_coding	ENSG00000131746
COPRS	protein_coding	ENSG00000172301
AOC3	protein_coding	ENSG00000131471
G6PC1	protein_coding	ENSG00000131482
STARD3	protein_coding	ENSG00000131748
IGFBP4	protein_coding	ENSG00000141753
TMIGD1	protein_coding	ENSG00000182271
BECN1	protein_coding	ENSG00000126581
CNTD1	protein_coding	ENSG00000176563
ZNF624	protein_coding	ENSG00000197566
SPNS3	protein_coding	ENSG00000182557
RFLNB	protein_coding	ENSG00000183688
WNK4	protein_coding	ENSG00000126562
PRAC2	protein_coding	ENSG00000229637
LUC7L3	protein_coding	ENSG00000108848
XAF1	protein_coding	ENSG00000132530
PRAC1	protein_coding	ENSG00000159182
CASC3	protein_coding	ENSG00000108349
NR1D1	protein_coding	ENSG00000126368
UTP6	protein_coding	ENSG00000108651
AOC2	protein_coding	ENSG00000131480
LINC02210-CRHR1	protein_coding	ENSG00000263715
TCAP	protein_coding	ENSG00000173991
ANKRD40	protein_coding	ENSG00000154945
ABI3	protein_coding	ENSG00000108798
WFIKKN2	protein_coding	ENSG00000173714
UBE2Z	protein_coding	ENSG00000159202
COA3	protein_coding	ENSG00000183978
GNGT2	protein_coding	ENSG00000167083
ABCC3	protein_coding	ENSG00000108846
SMARCE1	protein_coding	ENSG00000073584
UTP18	protein_coding	ENSG00000011260
KIF2B	protein_coding	ENSG00000141200
CA10	protein_coding	ENSG00000154975
CACNG5	protein_coding	ENSG00000075429
NME1-NME2	protein_coding	ENSG00000011052
PRKCA	protein_coding	ENSG00000154229
TOM1L1	protein_coding	ENSG00000141198
TOB1	protein_coding	ENSG00000141232
HSF5	protein_coding	ENSG00000176160
RGS9	protein_coding	ENSG00000108370
CACNG4	protein_coding	ENSG00000075461
SNF8	protein_coding	ENSG00000159210
SDK2	protein_coding	ENSG00000069188
CACNG1	protein_coding	ENSG00000108878
KCTD2	protein_coding	ENSG00000180901
HELZ	protein_coding	ENSG00000198265
COX11	protein_coding	ENSG00000166260
CBX1	protein_coding	ENSG00000108468
SKAP1	protein_coding	ENSG00000141293
TOP2A	protein_coding	ENSG00000131747
ATP5MC1	protein_coding	ENSG00000159199
GNA13	protein_coding	ENSG00000120063
ASPSCR1	protein_coding	ENSG00000169696
CBX8	protein_coding	ENSG00000141570
IGF2BP1	protein_coding	ENSG00000159217
MBTD1	protein_coding	ENSG00000011258
FOXK2	protein_coding	ENSG00000141568
ABCA5	protein_coding	ENSG00000154265
STXBP4	protein_coding	ENSG00000166263
MARCHF10	protein_coding	ENSG00000173838
PCTP	protein_coding	ENSG00000141179
SSH2	protein_coding	ENSG00000141298
TMEM100	protein_coding	ENSG00000166292
GIP	protein_coding	ENSG00000159224
AARSD1	protein_coding	ENSG00000266967
PTGES3L-AARSD1	protein_coding	ENSG00000108825
NOL11	protein_coding	ENSG00000130935
WIPI1	protein_coding	ENSG00000070540
ALDH3A2	protein_coding	ENSG00000072210
ALDH3A1	protein_coding	ENSG00000108602
ULK2	protein_coding	ENSG00000083290
CCDC182	protein_coding	ENSG00000166329
MRPS23	protein_coding	ENSG00000181610
EVPLL	protein_coding	ENSG00000214860
LGALS9C	protein_coding	ENSG00000171916
FBXW10	protein_coding	ENSG00000171931
TVP23B	protein_coding	ENSG00000171928
SENP3-EIF4A1	protein_coding	ENSG00000277957
CD68	protein_coding	ENSG00000129226
MPDU1	protein_coding	ENSG00000129255
SOX15	protein_coding	ENSG00000129194
SHBG	protein_coding	ENSG00000129214
SAT2	protein_coding	ENSG00000141504
ATP1B2	protein_coding	ENSG00000129244
EFNB3	protein_coding	ENSG00000108947
OR1D5	protein_coding	ENSG00000262628
OR1P1	protein_coding	ENSG00000262085
TMEM97	protein_coding	ENSG00000109084
TNFAIP1	protein_coding	ENSG00000109079
POLDIP2	protein_coding	ENSG00000004142
TMEM199	protein_coding	ENSG00000244045
VTN	protein_coding	ENSG00000109072
MYO1C	protein_coding	ENSG00000197879
INPP5K	protein_coding	ENSG00000132376
RILP	protein_coding	ENSG00000167705
TLCD2	protein_coding	ENSG00000185561
SERPINF2	protein_coding	ENSG00000167711
SERPINF1	protein_coding	ENSG00000132386
SMYD4	protein_coding	ENSG00000186532
RPA1	protein_coding	ENSG00000132383
SOX9	protein_coding	ENSG00000125398
SPPL2C	protein_coding	ENSG00000185294
STH	protein_coding	ENSG00000256762
SPOP	protein_coding	ENSG00000121067
SLC35B1	protein_coding	ENSG00000121073
FAM117A	protein_coding	ENSG00000121104
DLX3	protein_coding	ENSG00000064195
CEP131	protein_coding	ENSG00000141577
NDUFAF8	protein_coding	ENSG00000224877
SLC38A10	protein_coding	ENSG00000157637
FAAP100	protein_coding	ENSG00000185504
TNFRSF13B	protein_coding	ENSG00000240505
PLD6	protein_coding	ENSG00000179598
FLCN	protein_coding	ENSG00000154803
COPS3	protein_coding	ENSG00000141030
NT5M	protein_coding	ENSG00000205309
MED9	protein_coding	ENSG00000141026
RASD1	protein_coding	ENSG00000108551
RPL27	protein_coding	ENSG00000131469
B4GALNT2	protein_coding	ENSG00000167080
TMEM132E	protein_coding	ENSG00000181291
IFI35	protein_coding	ENSG00000068079
HOXB13	protein_coding	ENSG00000159184
FBXW10B	protein_coding	ENSG00000241322
NXPH3	protein_coding	ENSG00000182575
CYB5D2	protein_coding	ENSG00000167740
SLC43A2	protein_coding	ENSG00000167703
CSF3	protein_coding	ENSG00000108342
THRA	protein_coding	ENSG00000126351
MPRIP	protein_coding	ENSG00000133030
PLSCR3	protein_coding	ENSG00000187838
TMEM256-PLSCR3	protein_coding	ENSG00000262481
TMEM256	protein_coding	ENSG00000205544
NLGN2	protein_coding	ENSG00000169992
SPEM1	protein_coding	ENSG00000181323
SPEM2	protein_coding	ENSG00000184560
SPEM3	protein_coding	ENSG00000283439
TMEM102	protein_coding	ENSG00000181284
FGF11	protein_coding	ENSG00000161958
CHRNB1	protein_coding	ENSG00000170175
TMEM88	protein_coding	ENSG00000167874
CYB5D1	protein_coding	ENSG00000182224
TRAPPC1	protein_coding	ENSG00000170043
CNTROB	protein_coding	ENSG00000170037
GUCY2D	protein_coding	ENSG00000132518
ALOX15B	protein_coding	ENSG00000179593
ALOX12B	protein_coding	ENSG00000179477
HES7	protein_coding	ENSG00000179111
PER1	protein_coding	ENSG00000179094
TMEM107	protein_coding	ENSG00000179029
BORCS6	protein_coding	ENSG00000196544
AURKB	protein_coding	ENSG00000178999
PFAS	protein_coding	ENSG00000178921
SLC25A35	protein_coding	ENSG00000125434
RANGRF	protein_coding	ENSG00000108961
ARHGEF15	protein_coding	ENSG00000198844
ODF4	protein_coding	ENSG00000184650
RPL26	protein_coding	ENSG00000161970
CCDC42	protein_coding	ENSG00000161973
MFSD6L	protein_coding	ENSG00000185156
PIK3R6	protein_coding	ENSG00000276231
NTN1	protein_coding	ENSG00000065320
STX8	protein_coding	ENSG00000170310
CFAP52	protein_coding	ENSG00000166596
USP43	protein_coding	ENSG00000154914
GLP2R	protein_coding	ENSG00000065325
RCVRN	protein_coding	ENSG00000109047
MYH13	protein_coding	ENSG00000006788
MYH8	protein_coding	ENSG00000133020
MYH4	protein_coding	ENSG00000264424
MYH1	protein_coding	ENSG00000109061
MYH2	protein_coding	ENSG00000125414
MYH3	protein_coding	ENSG00000109063
SCO1	protein_coding	ENSG00000133028
ADPRM	protein_coding	ENSG00000170222
TMEM220	protein_coding	ENSG00000187824
PIRT	protein_coding	ENSG00000233670
SHISA6	protein_coding	ENSG00000188803
DNAH9	protein_coding	ENSG00000007174
MAP2K4	protein_coding	ENSG00000065559
ELAC2	protein_coding	ENSG00000006744
HS3ST3A1	protein_coding	ENSG00000153976
COX10	protein_coding	ENSG00000006695
CDRT15	protein_coding	ENSG00000223510
HS3ST3B1	protein_coding	ENSG00000125430
